357,4,Houston Baptist,Sam Houston State,09/26/15,,,No,,,,,,
358,4,Jacksonville,Marist,09/26/15,12:00:00 PM,,No,,,,,,
359,4,Colgate,Holy Cross,09/26/15,12:00:00 PM,,No,,,,,,
360,4,Campbell,Butler,09/26/15,12:00:00 PM,,No,,,,,,
361,4,Kansas,Rutgers,09/26/15,12:00:00 PM,,No,,,,,,
362,4,Southern Mississippi,Nebraska,09/26/15,12:00:00 PM,,No,,,,,,
363,4,Georgetown,Columbia,09/26/15,01:00:00 PM,,No,,,,,,
364,4,Cornell,Yale,09/26/15,01:00:00 PM,,No,,,,,,
365,4,Monmouth,Fordham,09/26/15,01:00:00 PM,,No,,,,,,
366,4,Davidson,Morehead State,09/26/15,01:00:00 PM,,No,,,,,,
367,4,University of Faith,St Francis (PA),09/26/15,01:00:00 PM,,No,,,,,,
368,4,San Diego,Valparaiso,09/26/15,01:30:00 PM,,No,,,,,,
